doc_id,user_id,lang,submitted_at,meta_Sex,meta_Education,meta_Age,meta_Country,question_id,means,base_time_value,base_time_unit,acceptable_extra_time,acceptable_extra_time_unit
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1676,bicycle,25,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1730,bicycle,10,minutes,6,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1742,car,90,minutes,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1814,car,45,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1880,car,45,minutes,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1884,bicycle,15,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1916,car,3,hours,15,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1980,bicycle,35,minutes,10,minutes
T2ZCoZZrQO3BCJO0ZFJE,u_mfo9xekr_8kqz50,ru,2025-09-17T17:53:59.750Z,female,higher,18,BY,1990,walk,25,minutes,4,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,241,bicycle,35,minutes,10,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,388,car,100,minutes,17,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,521,walk,25,minutes,5,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,826,car,90,minutes,10,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,920,bicycle,2,hours,15,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,961,walk,80,minutes,15,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,1032,walk,35,minutes,7,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,1228,car,3,hours,20,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,1278,walk,50,minutes,10,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,1454,car,95,minutes,20,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,1497,bicycle,1,hours,15,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,1608,bicycle,55,minutes,10,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,1654,car,20,minutes,5,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,1673,bicycle,110,minutes,17,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,1685,bicycle,10,minutes,3,minutes
TEY3lfkk8o1oa3mLVLYn,u_mfofgyeg_yqfm5u,ru,2025-09-17T20:24:58.053Z,male,higher,21,BY,1727,car,40,minutes,10,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,313,bicycle,5,hours,60,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,394,car,10,minutes,5,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,437,walk,55,minutes,15,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,521,walk,25,minutes,10,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,580,walk,1,hours,15,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,591,car,105,minutes,30,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,659,walk,25,minutes,10,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,761,walk,3,hours,20,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,957,bicycle,2,hours,30,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,1083,bicycle,15,minutes,5,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,1416,walk,80,minutes,15,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,1424,car,10,minutes,15,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,1927,bicycle,20,minutes,5,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,1929,car,10,minutes,5,minutes
TokFJX6Qk3N3wevDSir9,u_mfoa0ymg_7xhpl5,ru,2025-09-17T17:53:19.548Z,male,secondary,20,BY,1961,bicycle,90,minutes,15,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,152,bicycle,15,minutes,7,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,157,car,85,minutes,25,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,261,car,100,minutes,30,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,341,walk,2,hours,30,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,570,car,25,minutes,15,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,692,walk,1,hours,15,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,858,car,1,hours,15,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,973,walk,85,minutes,20,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,1003,car,10,minutes,10,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,1173,car,35,minutes,20,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,1181,car,60,minutes,25,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,1400,bicycle,50,minutes,17,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,1435,car,25,minutes,15,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,1645,car,20,minutes,10,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,1711,bicycle,4,hours,60,minutes
UQHFAg6NbaHw0uyUl2oh,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:46.855Z,male,higher,22,BY,1812,car,80,minutes,30,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,5,walk,45,minutes,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,47,walk,75,minutes,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,96,bicycle,125,minutes,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,128,bicycle,85,minutes,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,136,walk,25,minutes,4,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,144,car,6,hours,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,178,walk,10,minutes,4,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,189,walk,2,hours,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,190,bicycle,55,minutes,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,248,bicycle,50,minutes,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,294,walk,15,minutes,4,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,295,walk,65,minutes,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,484,bicycle,75,minutes,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,495,car,3,days,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,739,car,1,hours,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,807,walk,10,minutes,4,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,827,bicycle,35,minutes,6,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,832,car,75,minutes,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,964,bicycle,60,minutes,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,980,car,25,minutes,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1016,bicycle,15,minutes,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1065,bicycle,165,minutes,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1066,walk,3,hours,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1193,walk,60,minutes,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1214,bicycle,15,minutes,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1355,walk,45,minutes,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1370,walk,20,minutes,4,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1391,car,10,minutes,4,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1480,walk,25,minutes,4,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1489,car,1,hours,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1516,walk,105,minutes,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1517,bicycle,10,minutes,4,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1641,car,10,hours,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1656,walk,1,hours,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1667,car,1,days,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1676,bicycle,25,minutes,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1730,bicycle,10,minutes,6,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1880,car,45,minutes,15,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1884,bicycle,15,minutes,10,minutes
UkLZna3ijdmsMDTupJ4J,u_mfo9xekr_8kqz50,ru,2025-09-17T17:52:50.727Z,female,higher,18,BY,1990,walk,25,minutes,4,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,152,bicycle,15,minutes,7,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,157,car,85,minutes,25,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,261,car,100,minutes,30,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,341,walk,2,hours,30,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,570,car,25,minutes,15,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,692,walk,1,hours,15,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,858,car,1,hours,15,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,973,walk,85,minutes,20,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,1003,car,10,minutes,10,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,1173,car,35,minutes,20,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,1181,car,60,minutes,25,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,1400,bicycle,50,minutes,17,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,1435,car,25,minutes,15,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,1645,car,20,minutes,10,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,1711,bicycle,4,hours,60,minutes
VoTGKFXYvljNyVzGChpa,u_mfnirc6z_eybr5x,ru,2025-09-17T13:35:45.090Z,male,higher,22,BY,1812,car,80,minutes,30,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,4,car,10,minutes,10,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,7,car,30,minutes,10,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,37,walk,45,minutes,15,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,191,walk,15,minutes,10,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,629,walk,10,minutes,7,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,673,car,15,minutes,12,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,751,car,2,hours,30,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,865,walk,40,minutes,10,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,908,bicycle,85,minutes,20,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,937,car,50,minutes,15,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,1027,walk,120,minutes,30,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,1082,car,10,minutes,10,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,1115,car,125,minutes,35,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,1156,car,55,minutes,20,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,1233,walk,70,minutes,20,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,1437,walk,90,minutes,35,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,1489,car,1,hours,30,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,1645,car,20,minutes,10,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,1716,bicycle,35,minutes,15,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,1745,walk,1,hours,20,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,1906,car,5,hours,60,minutes
ZUxYo0IPKNbVyqUGQCyZ,u_mfo9zg09_40uub3,ru,2025-09-17T17:52:25.945Z,male,higher,21,BY,1975,bicycle,115,minutes,25,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,7,car,30,minutes,19,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,46,car,25,minutes,20,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,214,bicycle,140,minutes,5,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,411,bicycle,55,minutes,5,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,562,walk,20,minutes,10,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,576,bicycle,20,minutes,15,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,617,walk,65,minutes,10,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,661,car,9,hours,0,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,711,walk,15,minutes,20,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,781,bicycle,25,minutes,10,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,838,walk,25,minutes,10,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,848,walk,15,minutes,15,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,1290,bicycle,10,minutes,15,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,1644,car,25,minutes,10,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,1690,car,100,minutes,10,minutes
ZkxEG6BFgFnxy9rZc53e,u_mfo9t2ob_k1buxm,ru,2025-09-17T17:47:24.853Z,male,secondary,20,BY,1831,bicycle,105,minutes,0,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,84,walk,145,minutes,5,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,138,car,110,minutes,20,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,178,walk,10,minutes,5,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,190,bicycle,55,minutes,5,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,442,walk,155,minutes,15,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,473,bicycle,100,minutes,20,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,712,car,110,minutes,10,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,766,car,30,minutes,0,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,1175,car,75,minutes,15,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,1227,bicycle,45,minutes,15,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,1269,car,35,minutes,5,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,1433,bicycle,130,minutes,20,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,1687,walk,25,minutes,5,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,1890,car,50,minutes,10,minutes
an1TFPrl6jwsEfE2Y05n,u_mfobefce_3iv8y7,ru,2025-09-17T18:32:59.340Z,,,,,1912,walk,10,minutes,2,minutes
